# Combined results from the directory RESULTS/primary/GqqN1/results/
# M1	M2	r
1930	860	0.307329076784
1930	820	0.320513891877
1930	740	0.700655719767
1930	590	0.877287914366
1930	550	0.934286881318
1930	510	0.9725938788
1930	940	0.255782962255
1930	900	0.294151175009
1930	160	1.1319637534
1930	320	1.08932465671
1930	280	1.1592622177
1930	200	1.18827457569
1930	980	0.219167131298
1930	240	1.16608794776
1930	0	1.10151408835
1930	120	1.1553040113
1930	80	1.09367249644
1930	800	0.325565138289
1930	670	0.775319951345
1930	630	0.858581790053
1913	900	0.300456457689
1947	10	1.02945893791
1913	940	0.260728120107
1930	440	1.01262270013
1930	40	1.05335596779
1930	400	1.06545495247
1930	360	1.07397915419
1930	870	0.299757919543
1930	830	0.31378038313
1930	480	0.993031736993
1930	600	0.867083940955
1930	750	0.698960040534
1913	980	0.23449125952
1930	710	0.751552020183
1930	990	0.219167131298
1930	520	0.94279793026
1930	560	0.903655035756
1930	950	0.25858115084
1930	910	0.274818389937
1930	170	1.03096660682
1930	330	1.10467260913
1930	290	1.06630733764
1930	680	0.734581144362
1930	210	1.14817135018
1930	250	1.14134678786
1930	10	1.07799150222
1930	810	0.319110936081
1930	130	1.08135146727
1930	90	1.05895429569
1930	640	0.785509216936
1930	880	0.27789929791
1930	840	0.309292344989
1930	760	0.676921549277
1930	610	0.907908702659
1930	450	1.01177082564
1947	20	1.01610387756
1947	90	1.02534945087
1947	50	1.01404945204
1930	410	1.07483161696
1930	370	1.05778383846
1930	50	1.13849116538
1930	490	0.984515347915
1930	1000	0.203819190915
1930	720	0.73118760901
1947	130	1.09887858786
1930	530	0.898550963616
1930	690	0.751552020183
1930	570	0.833081827095
1930	960	0.254943585138
1930	920	0.283502067229
1947	170	1.07149329332
1930	890	0.304524674151
1930	850	0.315183055121
1930	770	0.340443584855
1947	250	1.08088168839
1947	370	1.03629492876
1947	290	1.00345511136
1947	410	0.997982973814
1947	330	1.02143735287
1947	210	1.09340092958
1930	650	0.790604510416
1947	0	1.02021288862
1947	490	0.957343643746
1947	610	0.771616704404
1947	570	0.837891014872
1947	530	0.887834888179
1947	100	1.04589896935
1947	30	1.00583228707
1947	60	0.983239585849
1947	650	0.7903224252
1930	730	0.715919402188
1947	770	0.600449369968
1947	140	1.03082080651
1947	730	0.653291815665
1947	810	0.309566710729
1947	850	0.288208965842
1930	970	0.240679983068
1930	930	0.272297978209
1947	970	0.225542208769
1947	930	0.240933288703
1964	0	0.961307982722
1964	80	0.994244505839
1964	40	0.956603913688
1947	180	1.01507665812
1947	890	0.27483782988
1947	380	1.03238480845
1947	260	1.05975906726
1947	420	1.00189160894
1947	300	1.08792356878
1947	340	0.990947868495
1947	220	1.01713111035
1964	120	0.943434087595
1947	660	0.794999741855
1947	620	0.805135119462
1947	580	0.814492278737
1947	540	0.887834888179
1947	500	0.9260961337
1947	110	0.969892525196
1947	860	0.278436982991
1947	40	1.04281621163
1947	70	1.0918359389
1947	780	0.317548213999
1947	820	0.302102316054
1947	150	1.09574846112
1947	740	0.647849274443
1964	240	0.985990721175
1964	50	0.953781612922
1964	90	0.950959418205
1947	980	0.235288318907
1964	10	0.958485506222
1947	940	0.244783135918
1964	400	0.956628083043
1964	360	0.96020836677
1964	320	0.94660408129
1947	390	0.981568612703
1947	430	0.968283090014
1947	270	1.08009928802
1964	130	0.963189691993
1947	310	1.03942314327
1947	670	0.759928573799
1947	350	1.03864107982
1947	190	1.04487137062
1947	900	0.26815524374
1947	230	1.07931689383
1947	870	0.284608284677
1947	590	0.791101953648
1947	630	0.82697058022
1947	550	0.844912224247
1947	510	0.940937192812
1947	120	0.993508168659
1964	60	0.951900137965
1964	100	0.923683763723
1947	790	0.587248970389
1947	80	1.01518225297
1947	830	0.297470334235
1947	160	1.03048634245
1947	750	0.656402123307
1964	250	0.972382431427
1964	560	0.856443615799
1964	140	0.941552874321
1947	990	0.219389702477
1947	680	0.710864464281
1964	410	0.933717819119
1964	20	0.939671709075
1947	950	0.237084252697
1964	370	0.952331938674
1947	400	0.962031802233
1947	280	1.04724413624
1947	440	0.919848099249
1947	880	0.276894418124
1947	320	1.03003881546
1947	360	0.994856190589
1964	330	0.986707004145
1947	200	1.01199508007
1947	240	1.08948849853
1947	910	0.260704052907
1947	600	0.820731133803
1947	640	0.831650549186
1947	560	0.905011032637
1964	70	0.970716992375
1964	110	0.941552874321
1947	520	0.867540957489
1947	800	0.32012339023
1964	150	0.927445315471
1947	840	0.294125546771
1964	260	1.0110639638
1947	1000	0.212470983935
1964	570	0.764251897982
1947	760	0.615207736897
1964	640	0.745686525076
1964	720	0.623026171034
1964	760	0.575330213156
1964	420	0.932286134583
1964	680	0.720703849176
1964	30	0.983891531644
1947	960	0.219389702477
1964	380	0.937297138054
1964	920	0.237504677569
1964	1000	0.204611286159
1964	960	0.23844540323
1964	880	0.26127182121
1964	340	0.900079863787
1981	30	0.948728452173
1981	70	0.894204606299
1964	840	0.291901525951
1981	150	0.927952762373
1981	110	0.865660951332
1981	270	0.926934381984
1947	920	0.245296509167
1981	550	0.778207409753
1981	310	0.911126926048
1981	350	0.870305016206
1981	230	0.851825896217
1981	190	0.873444416083
1981	390	0.89400555572
1981	430	0.847269715474
1964	770	0.565370760396
1964	730	0.608783079466
1964	270	0.981693142905
1964	580	0.788538081745
1964	650	0.707146402987
1981	630	0.734176205441
1981	590	0.75980259657
1981	510	0.822267972893
1964	430	0.917254947505
1981	40	0.929683852995
1981	80	0.912374755215
1981	470	0.845295586027
1981	120	0.944399718811
1964	390	0.925843860345
1981	160	0.858743066338
1964	930	0.240797422998
1964	970	0.201325663152
1981	0	0.891609246591
1964	690	0.667207393321
1981	710	0.630473542741
1964	890	0.260330023765
1981	670	0.677705809264
1964	350	0.944456234129
1964	850	0.2728121221
1981	280	0.908913422803
1981	560	0.802535885495
1981	320	0.902565796548
1981	240	0.884688753705
1981	360	0.890054978519
1981	440	0.884787843022
1981	200	0.878633883629
1964	780	0.541904960472
1964	740	0.617328392221
1981	400	0.909809771852
1981	50	0.940071228467
1981	90	0.895069747278
1981	170	0.97832836626
1981	130	0.897665233239
1981	640	0.693459331794
1964	660	0.756396624683
1964	590	0.836422454384
1981	520	0.796617346391
1981	600	0.71578441474
1981	480	0.870305016206
1964	940	0.240797422998
1964	980	0.211889139429
1981	750	0.582632418423
1981	10	0.865660951332
1981	720	0.632440667284
1981	830	0.272275413401
1964	700	0.675050149095
1981	790	0.519800219029
1981	680	0.627195179788
1981	290	0.905199896161
1964	900	0.241503085744
1981	450	0.855166750704
1981	570	0.71578441474
1964	860	0.271634268031
1981	330	0.887421367647
1964	790	0.281294434024
1964	750	0.571061572904
1981	250	0.87257954287
1981	370	0.849243896842
1981	870	0.259704639156
1981	60	0.901126027688
1981	100	0.889013982045
1981	210	0.881228763443
1981	180	0.975692066579
1981	140	0.873444416083
1981	410	0.878204411265
1981	650	0.71512767087
1964	670	0.698585518934
1964	950	0.231626227269
1964	990	0.209071497453
1981	610	0.719068244656
1981	530	0.804508844562
1981	20	0.911509406741
1981	910	0.249090026891
1981	490	0.832793983448
1981	460	0.843321508677
1981	730	0.581322423029
1981	760	0.600321208374
1981	840	0.261004742655
1981	300	0.927593089701
1981	800	0.270324329412
1981	690	0.648180500533
1981	950	0.226795704556
1981	990	0.191572162135
1964	710	0.620177192072
1981	580	0.765060581368
1981	340	0.85253431402
1964	910	0.22927538107
1964	870	0.267865545964
1981	260	0.838858158748
1981	380	0.911126926048
1981	880	0.251905636162
1998	100	0.862137145861
1998	20	0.828038596037
1998	60	0.84468924563
1981	220	0.932862932857
1981	420	0.88610459453
1981	660	0.684925611157
1981	620	0.740089047134
1998	220	0.84468924563
1981	540	0.788726757471
1998	180	0.848654290164
1981	960	0.209066230368
1998	260	0.801881802211
1981	1000	0.19437846566
1998	340	0.851721479079
1981	850	0.260571366401
1981	500	0.821610148171
1998	300	0.808221866898
1981	740	0.614739457371
1981	920	0.232204575676
1981	810	0.511299642577
1981	770	0.5557856792
1998	420	0.830599749832
1981	700	0.658020404572
1998	460	0.807674234917
1998	380	0.805864628737
1998	110	0.839138571144
1998	30	0.828831390088
1998	70	0.855791946573
1998	620	0.659450895013
1981	890	0.244542539966
1998	740	0.544043162961
1998	580	0.712433254234
1998	700	0.619747952451
1998	660	0.629971522274
1998	500	0.759433915344
1998	540	0.731711356636
1998	820	0.505042698272
1981	970	0.206689320612
1998	0	0.816147832617
1998	780	0.519438233439
1998	310	0.80742932422
1998	350	0.842065117475
1998	230	0.864516743677
1998	270	0.798712008327
1981	860	0.268156647765
1998	190	0.851033426945
1998	860	0.227832854315
1998	900	0.221484174463
1998	120	0.835966961815
1998	80	0.839931496797
1998	40	0.816940482777
1981	820	0.26165482277
1998	430	0.826979464814
1981	930	0.217280039824
1998	470	0.76425642678
1998	980	0.1832440972
1981	780	0.558404102488
1998	390	0.842065117475
1998	940	0.219897345158
2015	10	0.748146522983
1998	630	0.660654484371
1998	750	0.563257448267
1998	590	0.653433352366
1981	900	0.247357532618
1998	710	0.610127708566
1998	670	0.599307237517
1981	980	0.215766665304
1998	10	0.838345654806
1998	320	0.794749991365
1998	360	0.813103322205
1998	510	0.796214160052
1998	550	0.772696652786
1998	830	0.449914913686
1998	130	0.856585064931
1998	790	0.516438704422
1998	50	0.829624193625
1998	90	0.870069450176
1998	240	0.821696586699
1998	280	0.834381213302
1998	200	0.836759850128
1998	870	0.228825028701
1998	910	0.239146623128
1998	440	0.813103322205
1998	480	0.747379172414
1998	990	0.194330034307
1981	940	0.229391765064
1998	950	0.212956622702
1998	400	0.803451890582
2015	20	0.775062608537
1998	330	0.83663394063
1998	640	0.690150617629
1998	760	0.564458632971
1998	600	0.716047438098
1998	370	0.860171765136
1998	720	0.611330134681
1998	680	0.638392492138
1998	520	0.769079284359
1998	560	0.723878902525
1998	840	0.239940811581
1998	250	0.804259252201
1998	800	0.4942497796
1998	290	0.819318491327
1998	210	0.843896264351
1998	880	0.227832854315
1998	450	0.843272097401
1998	920	0.220095691242
1998	490	0.777520108502
1998	1000	0.1897758529
1998	960	0.209189962532
1998	410	0.802848718594
1998	650	0.673293775708
1998	770	0.526638069297
2015	30	0.762694282802
1998	610	0.708819286162
1998	730	0.573468585146
1998	690	0.620349280611
1998	530	0.758831125912
1998	850	0.240337917298
1998	570	0.731711356636
1998	810	0.482860850717
1998	890	0.427771027521
1998	930	0.211568808963
2015	0	0.767786822805
1998	970	0.189181933336
2015	40	0.768514362948
1539	530	1.64612517291
1539	490	1.71635398635
1539	450	1.92047457856
1539	370	2.07717434042
1539	410	1.96360694983
1539	330	3.81547424913
1539	970	0.681843180089
1556	240	4.26957618805
1556	520	1.58601601022
1539	930	0.809525970452
1539	690	1.41475442641
1556	0	4.54415733445
1556	480	1.61484889716
1556	160	4.39435357174
1556	40	4.97524299546
1556	560	1.52631521471
1556	440	1.89117099236
1556	600	1.31662212037
1556	320	3.63414087252
1556	120	4.71277469896
1556	200	4.47548789057
1556	360	1.92626802318
1556	280	4.2072084064
1556	80	4.46300423097
1539	850	0.897587254145
1556	400	1.95930825769
1539	650	1.55563169277
1539	810	0.966820810902
1539	770	1.19270251035
1539	610	1.51557568469
1539	890	0.746182360967
1539	730	1.34364250387
1556	960	0.66595420019
1539	460	1.92047457856
1539	500	1.67330535539
1539	540	1.72315260091
1539	340	2.15217474714
1539	380	2.01583719697
1539	420	2.12035209442
1539	980	0.657559012941
1539	940	0.75476801173
1556	490	1.61072945442
1556	530	1.50367902359
1556	450	1.7075753674
1556	570	1.4563653624
1556	170	4.43803849332
1556	10	4.50669932893
1556	610	1.20991706675
1556	50	4.83148479067
1539	700	1.35400994042
1556	250	4.18226529184
1556	330	2.07500552605
1556	130	4.49421436245
1556	370	1.94072221436
1556	290	3.70258695876
1556	90	4.67529634658
1539	860	0.92114682599
1556	210	4.63157720325
1556	410	1.94072221436
1539	660	1.50222663206
1539	820	1.04941329627
1539	780	1.13358181505
1556	970	0.686470403491
1539	900	0.71977525328
1539	620	1.57937469971
1539	740	1.2045317498
1539	510	1.6506547416
1539	470	1.90458707056
1539	550	1.59404872256
1539	390	2.07944655801
1539	350	2.15217474714
1539	430	1.99766803668
1539	990	0.633287981062
1539	950	0.706139807
1556	540	1.548956379
1556	500	1.69314646097
1556	460	1.75499656282
1556	620	1.22222160062
1556	580	1.35153717586
1556	180	4.48172991714
1556	20	4.58786417092
1556	60	4.64406776715
1556	260	4.13238602586
1539	710	1.38215543933
1556	380	1.86640183761
1556	340	3.60925667594
1556	100	4.56913190589
1556	220	4.39435357174
1556	140	4.63157720325
1539	870	0.82844080563
1556	300	3.98280542405
1556	420	1.85195519758
1539	830	1.02875548698
1539	790	1.07302974234
1539	670	1.49926037988
1556	980	0.613915002808
1539	480	1.79569513437
1539	910	0.686058520228
1539	520	1.67104008774
1539	560	1.53068630445
1539	630	1.64914502968
1539	400	2.01129469757
1539	440	1.93863396356
1539	360	2.05218215077
1539	750	1.17644003301
1539	1000	0.624623077264
1556	550	1.52425717203
1556	510	1.57160241109
1556	470	1.8086244649
1556	630	1.49009894408
1556	590	1.39879765738
1539	960	0.727843246777
1556	270	4.13238602586
1556	30	4.71277469896
1556	190	4.51294200695
1556	70	4.70652800153
1556	390	1.91800912854
1556	350	2.06880530794
1539	720	1.33475698311
1556	230	4.36315408933
1556	310	3.88313442514
1556	110	4.5628880716
1556	150	4.41931558244
1539	880	0.838733295539
1556	430	1.84576424458
1556	990	0.63361972831
1539	840	0.915256008803
1539	680	1.39993546638
1539	800	1.03318163372
1556	920	0.671215957546
1556	880	0.806066617342
1556	1000	0.621007673057
1556	840	0.883680206706
1556	800	0.945312757943
1539	920	0.691920153063
1539	640	1.48739611962
1539	760	1.19270251035
1573	870	0.774953635458
1573	990	0.622567813143
1556	930	0.667217266746
1573	630	1.16829909099
1573	910	0.712878975675
1556	890	0.747268205739
1573	350	3.53951528666
1573	590	1.32349398822
1573	710	1.26403940388
1573	670	1.0898894148
1573	510	1.55960737094
1573	390	1.78118941356
1573	750	1.11330497611
1573	310	3.64723499144
1573	430	1.70227595625
1573	830	0.861502024
1573	790	1.05700026439
1573	470	1.59525830406
1573	270	3.87985231519
1590	20	4.13085884268
1556	850	0.934589497399
1556	810	0.957378632262
1573	0	4.18086938345
1573	230	4.04451766898
1590	140	4.30177659714
1590	260	3.72211477376
1590	300	3.45342986269
1590	220	3.76347761473
1590	180	4.09461634377
1590	100	4.04802561655
1590	700	1.13472844759
1590	420	1.60901915488
1556	900	0.73124555298
1556	940	0.789961445967
1556	820	0.984199842357
1556	860	0.850212094993
1573	10	4.53341027936
1573	1000	0.608205674025
1573	880	0.754252767886
1573	920	0.655752256339
1573	760	1.0178558816
1573	640	1.19071781388
1573	600	1.24866359268
1573	720	1.23093044134
1573	400	1.71918196233
1573	680	1.34133545747
1573	800	0.968955167115
1573	440	1.62716587526
1573	520	1.62528871924
1573	360	3.36954001268
1573	840	0.838327386401
1573	480	1.72106054511
1573	320	3.41485334338
1590	30	4.05320198435
1573	280	3.55085175628
1573	240	4.12404794601
1590	150	3.77381939112
1590	270	3.57739996728
1556	950	0.70699500902
1556	910	0.693883156519
1590	310	3.56706656375
1590	230	3.6807588391
1590	190	4.0273211022
1556	870	0.739256137398
1556	830	0.89037625188
1590	110	4.27069339559
1590	710	0.996960374004
1573	20	4.37983340939
1590	430	1.61415000797
1573	890	0.727477103546
1573	930	0.721783016755
1573	610	1.26549454924
1573	650	1.16643117401
1573	770	1.03987207968
1590	0	4.24997302602
1573	730	1.1757743129
1573	810	0.923753437374
1573	410	3.16575736529
1573	690	1.29225197197
1573	490	1.60088841709
1573	330	3.35821324312
1573	850	0.832230417748
1573	370	1.78682788254
1573	450	1.63655209994
1573	530	1.5896284662
1590	40	4.0273211022
1573	290	3.73798562819
1590	160	3.93934423295
1590	280	3.72211477376
1590	820	0.947460583376
1590	860	0.791791929873
1590	900	0.670907968759
1590	780	1.00760435168
1573	250	3.99340349402
1590	320	3.57223320824
1590	240	3.89795323382
1590	200	4.03767316765
1590	720	1.12468534278
1590	980	0.602539453132
1590	120	4.1360367148
1573	900	0.71409529862
1573	940	0.693724586014
1590	440	1.64322886589
1573	660	1.15709231437
1573	620	1.27671711814
1573	780	1.05088261296
1573	740	1.12677491228
1573	420	1.82066355702
1573	820	0.881024863025
1573	700	1.2407393398
1590	10	4.14639273658
1573	340	3.63022319958
1573	860	0.824914965431
1573	380	1.80562445756
1573	460	1.65720437789
1573	500	1.69851937081
1573	540	1.51459096919
1590	50	3.96004212338
1590	870	0.75405179273
1573	300	3.91391238943
1590	910	0.653191438766
1590	830	0.880696395059
1590	790	0.967502870998
1590	170	4.29659584411
1590	290	3.4585939246
1590	990	0.599922849809
1573	260	3.86282400261
1590	730	1.16263183118
1590	330	3.33469018533
1590	250	3.66008349685
1590	210	4.23443368249
1590	130	4.16710588551
1590	880	0.713014894107
1590	920	0.672015509138
1590	450	1.6928493771
1590	840	0.870687833674
1590	800	0.93076315129
1607	890	0.690432389787
1607	930	0.627851046453
1607	810	0.883731778423
1607	850	0.755124435492
1607	570	1.32151697746
1607	770	0.914151164793
1607	730	1.09489988841
1607	290	3.50110900157
1607	490	1.43662614805
1607	370	2.99319670247
1607	450	1.57523000604
1607	330	3.19057183529
1607	610	1.14446544349
1607	690	1.02045694533
1607	410	3.05896630431
1607	650	1.11499406409
1607	250	3.84034143229
1590	1000	0.551544222698
1624	0	3.73318327877
1624	160	3.82343479009
1624	80	3.638666154
1590	930	0.626631667435
1590	890	0.750723151441
1624	120	3.88361856235
1590	850	0.815115719485
1590	810	0.974184906667
1624	320	3.31671284769
1624	400	2.87959855978
1624	360	2.91384755523
1624	280	3.39823390118
1607	900	0.67326375794
1624	440	1.55931156856
1607	940	0.579469415626
1607	820	0.872581553336
1607	860	0.78648977662
1607	780	0.971985026026
1607	580	1.21120482908
1607	500	1.40861474074
1607	740	1.04510221626
1607	620	1.03904411557
1607	460	1.46775844731
1607	300	3.30344367892
1607	700	1.15489727675
1607	340	3.09185952434
1607	380	3.0824608968
1607	420	1.58925512381
1607	660	0.963180582626
1607	0	3.6942276041
1607	260	3.76491773775
1624	560	1.21467835958
1624	640	1.06049983297
1624	800	0.857351830875
1624	10	4.06854593579
1624	680	0.909472177441
1624	720	0.854518897107
1624	760	0.969233318473
1624	170	3.76326384648
1624	90	3.73318327877
1624	130	3.75466906199
1624	450	1.36345633508
1607	910	0.639956144577
1607	830	0.778393717479
1607	870	0.773334301286
1607	950	0.575440560172
1607	790	0.99533446384
1607	590	1.17860425783
1624	330	3.17519336041
1624	370	2.87103729535
1607	630	1.05763646096
1607	750	1.00548861437
1607	510	1.411726754
1607	310	3.35519640509
1607	470	1.50824339527
1607	390	1.56432267784
1624	290	3.11946858287
1624	410	2.79828276
1607	430	1.50045671439
1607	710	1.07253817999
1607	670	0.953897578349
1607	350	2.93214555373
1624	840	0.768722664528
1624	570	1.27982884441
1607	270	3.52936071854
1624	810	0.847189861894
1624	770	0.910958920641
1624	730	1.01181079978
1624	690	0.920751317593
1624	460	1.44573173653
1624	650	1.05202192058
1624	180	3.58283104963
1624	20	3.638666154
1624	100	3.75037177049
1624	140	3.80194367935
1607	840	0.802685496437
1607	920	0.687402145955
1607	960	0.537190817087
1607	880	0.733887799753
1607	800	0.878663253545
1624	850	0.813944031948
1607	600	1.1755001215
1607	520	1.46464482167
1607	760	1.05119832461
1607	440	1.64069381535
1607	400	1.64069381535
1607	640	1.054537383
1607	480	1.59704753449
1607	720	1.05424654572
1607	360	2.96501674367
1607	320	3.26110969873
1607	680	0.972465031031
1624	340	2.99093037761
1624	380	2.96523267805
1624	300	2.9823641014
1624	420	1.57635754044
1624	820	0.815790548054
1624	780	0.854580225147
1624	700	0.882693183322
1624	740	1.00810751928
1624	580	1.25999555582
1607	280	3.47286065609
1624	920	0.613982875366
1624	960	0.519401999881
1624	470	1.47979438905
1624	660	1.02800669208
1624	190	3.53559544834
1624	860	0.712479056171
1624	110	3.69021680924
1624	30	3.88791788641
1624	830	0.787176049042
1624	790	0.849037372507
1624	750	0.958129932388
1624	710	1.06274735695
1624	150	3.82343479009
1624	1000	0.511363348751
1641	710	0.794832699798
1641	510	1.25138311071
1641	190	3.34629202188
1641	310	3.00564489019
1641	470	1.29537119911
1641	150	3.51876096345
1641	70	3.47955315775
1641	30	3.67172684492
1641	550	1.18543898366
1641	390	2.66556096532
1641	350	3.04868602459
1641	230	3.43643149303
1641	430	2.53673227539
1624	390	2.85391595974
1641	110	3.56189635169
1624	350	2.93953838946
1624	310	3.27381863931
1624	430	2.79828276
1624	930	0.584571483084
1624	970	0.534076869174
1624	590	1.17362974703
1641	590	1.18802413157
1624	870	0.706028854623
1641	790	0.842703074998
1641	750	0.785838727266
1641	670	0.920910106928
1624	670	0.960245217065
1641	910	0.584348927434
1658	220	3.28052552706
1641	870	0.675923231637
1641	990	0.465389453681
1641	950	0.554988575851
1641	0	3.40115561427
1641	480	1.31478383732
1641	720	0.953289965247
1641	200	3.59719415731
1641	520	1.20224377889
1641	560	1.24879619172
1641	160	3.51091892786
1641	320	3.00955735273
1641	40	3.39331720851
1641	830	0.769360477082
1641	80	3.55797466147
1641	360	2.65775035973
1641	400	2.61089422568
1641	240	3.31494695814
1641	120	3.53836708189
1641	440	2.47040583236
1624	980	0.501984715976
1624	940	0.570792918964
1641	600	1.13116863026
1658	60	3.42349056925
1658	100	3.29124508899
1658	140	3.06623545353
1658	20	3.26980643219
1658	180	3.2590878066
1641	800	0.862950370243
1658	260	3.01983241919
1641	760	0.952445168296
1641	680	0.956982633761
1658	300	3.09122572525
1641	1000	0.414436539858
1641	960	0.486300260833
1658	230	3.28767184992
1641	920	0.575957879934
1624	950	0.532242137018
1624	990	0.468097130091
1641	10	3.52660323473
1641	490	1.34714627892
1641	730	0.852689323154
1641	610	1.12729350682
1641	880	0.671718411471
1641	210	3.60111642221
1641	570	1.21517266622
1641	530	1.23844921494
1641	90	3.51091892786
1641	170	3.47955315775
1641	370	2.70461925938
1641	50	3.4952355668
1641	330	2.97434787034
1641	410	2.7397791185
1641	130	3.47563270497
1641	450	2.48991070167
1641	250	3.35021044129
1641	840	0.768517977952
1658	70	3.34484982737
1658	110	3.29124508899
1641	810	0.802227374662
1641	770	0.895020798056
1658	150	3.08051526732
1641	690	0.859121748849
1658	310	3.04838697552
1658	30	3.362720609
1658	190	3.34484982737
1641	970	0.507226094419
1658	0	3.28409866259
1658	270	3.06623545353
1641	620	1.06402628532
1658	240	3.10550712768
1641	930	0.561697435769
1641	500	1.26690607683
1641	740	0.922883049346
1641	20	3.64034218951
1658	500	1.16708380976
1641	220	3.2953583787
1641	580	1.11308628587
1641	540	1.17639155983
1641	380	2.64213021378
1641	100	3.56189635169
1641	180	3.46387170697
1641	340	2.81011932124
1641	60	3.47955315775
1641	140	3.22876941752
1641	420	2.57576070296
1641	460	1.35361994838
1641	260	3.17394591884
1641	890	0.657424854815
1641	820	0.786213024163
1658	580	1.08225978653
1641	780	0.86379413939
1658	540	1.19419750512
1641	700	0.909319831364
1658	320	2.95559844895
1641	850	0.742406732921
1641	980	0.486300260833
1658	80	3.26266062952
1658	120	3.31268560514
1658	10	3.36986927257
1658	160	3.26623350474
1658	40	3.35199798924
1658	200	3.35914635225
1658	280	2.95916649496
1658	250	3.11264816655
1658	660	0.90936487326
1658	620	1.02811242564
1641	940	0.561697435769
1658	550	1.09874671512
1658	510	1.17415617866
1658	590	1.02105253518
1658	940	0.557564036549
1658	820	0.803807231507
1658	700	0.862396036426
1658	860	0.697797925364
1658	740	0.765060829711
1658	900	0.624943424045
1658	980	0.485725879864
1658	780	0.816110200889
1675	130	3.01893940709
1675	10	3.02872010801
1675	170	3.02872010801
1675	210	3.1428587199
1675	50	3.04828276414
1658	330	2.8664172155
1675	90	3.27336883477
1641	900	0.627171125423
1675	370	2.74851427757
1675	330	2.71595687485
1675	250	2.93419117325
1675	290	2.97330173165
1658	90	3.44851761121
1658	130	3.24836965255
1641	860	0.725567356713
1658	170	3.13764356254
1675	410	2.46220418868
1675	450	2.26726792549
1658	670	0.892921635455
1658	290	2.80936183878
1658	630	0.991643605615
1658	50	3.41276542408
1658	210	3.30196511575
1675	810	0.762790012805
1658	560	1.09992447899
1675	380	2.50772291788
1675	340	2.71595687485
1658	600	1.10228005675
1675	490	2.06610301422
1675	300	2.92767342543
1658	950	0.521625854005
1658	830	0.755387703599
1658	870	0.656372293557
1675	260	2.97982083083
1658	710	0.833059646269
1658	990	0.433861792637
1658	750	0.800221480575
1658	910	0.585114774685
1658	790	0.779976978016
1658	520	1.14822686445
1675	140	3.01893940709
1675	220	3.07110795914
1675	20	3.2472613676
1675	180	3.06784707964
1675	530	1.10884324419
1675	60	3.08415193234
1675	100	3.09393538828
1675	420	2.41344781563
1675	460	2.24454141329
1658	640	0.942264177028
1658	680	0.872960812717
1675	650	0.870361085425
1675	690	0.797482808464
1675	610	0.945473347678
1675	570	1.02496612989
1675	390	2.46220418868
1675	350	2.70293543566
1658	570	1.14940530706
1675	850	0.672329881841
1658	610	1.04223418738
1675	270	2.88205470219
1675	310	2.71595687485
1675	730	0.780348809714
1675	820	0.690550324298
1675	770	0.647766093668
1675	540	1.07012022341
1658	960	0.477329709465
1658	880	0.695495608868
1675	500	1.10991913103
1658	840	0.697030475198
1658	1000	0.40416227003
1658	720	0.760374630206
1658	800	0.793044063418
1658	920	0.59889733224
1658	760	0.854571601044
1675	150	3.14612063052
1675	30	3.12002658363
1675	230	2.90486285226
1675	190	3.02219959408
1658	530	1.19891373642
1675	70	3.12328818426
1675	430	2.29324533517
1675	110	3.06458624582
1675	470	1.19387735451
1658	690	0.876482826785
1658	650	0.959895597273
1675	400	2.34196495598
1675	360	2.73223490034
1675	660	0.881086047526
1675	320	2.65736736
1675	280	2.91789717057
1675	700	0.819979416613
1675	620	1.04754002561
1675	890	0.635908586053
1675	550	1.11422280952
1675	580	1.02711574772
1675	830	0.686345048217
1675	860	0.637308902862
1675	740	0.717217207044
1675	440	2.14393855694
1658	970	0.471224893505
1658	890	0.62800869798
1658	850	0.727737128136
1658	730	0.811947074665
1658	810	0.789200518589
1658	770	0.724072386371
1658	930	0.574398273997
1675	510	1.13466811538
1675	0	3.18200453786
1675	780	0.8042087185
1675	480	1.14112548714
1675	200	2.940709116
1675	160	2.9863401206
1675	240	2.97656125738
1675	40	3.23094556456
1675	80	3.12981151892
1675	120	3.03524080805
1692	0	2.93744899346
1692	280	2.69061843034
1692	240	2.87199657807
1675	670	0.815693642979
1692	200	2.74412348505
1692	80	2.87497127185
1675	900	0.54707931616
1692	160	2.90769553138
1675	560	1.11745070555
1692	120	2.99101496027
1675	840	0.715087583409
1675	710	0.814622250909
1675	630	0.934737815166
1675	870	0.653415474925
1675	750	0.723633601639
1692	320	2.62821394946
1675	590	0.977689794163
1675	520	1.09700936091
1692	720	0.741896317356
1692	560	1.00235082067
1692	600	0.947433714586
1692	640	0.887660526268
1692	520	1.91074093176
1692	480	1.1486476463
1692	760	0.660873910672
1692	680	0.814243554401
1692	440	2.02908888603
1692	400	2.30167945716
1692	10	2.98506257592
1675	790	0.76980824945
1692	290	2.6965627386
1692	960	0.503992136933
1692	250	2.69061843034
1692	840	0.660418935173
1692	1000	0.423163924366
1692	880	0.63036837542
1692	920	0.548626122954
1692	170	2.91067070142
1692	210	2.92554714002
1675	910	0.554066801652
1709	30	2.70793944603
1675	680	0.852132964719
1709	270	2.5394562469
1692	90	2.95530293593
1692	130	3.00887301808
1692	330	2.45893386831
1675	880	0.610710083761
1675	720	0.774995578849
1675	640	0.887521909622
1675	760	0.668055409255
1692	20	2.91662115936
1709	350	2.49056881156
1692	730	0.750690072168
1675	600	0.969097322317
